"WERRINGTON PARK LAUNCESTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1663/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,7.85,4.24,5.69,3.51,6.56,5.22,6.98,8.36,7.71,2.55,4.35,
February,1.23,,4.80,10.66,2.03,7.33,3.75,3.87,4.14,1.54,1.71,
March,4.37,3.91,4.30,1.96,2.54,1.12,0.75,5.64,5.37,0.43,3.27,
April,4.86,0.62,5.26,3.40,4.22,3.66,2.24,2.24,2.29,1.28,2.94,
May,1.84,1.84,1.28,3.06,3.59,5.61,1.37,0.74,1.29,4.28,2.09,
June,1.93,0.05,1.20,0.79,2.47,0.02,2.72,2.80,2.08,2.64,0.67,
July,4.97,1.29,3.58,1.45,4.62,4.82,2.50,4.72,2.08,2.33,2.66,
August,1.74,2.43,2.92,3.61,5.81,3.69,2.04,3.78,3.20,4.04,3.31,
September,2.08,1.49,3.35,4.91,4.06,4.62,1.09,8.26,1.94,0.74,5.73,
October,6.29,1.44,1.64,7.85,7.10,5.27,3.38,3.29,7.34,8.05,7.60,
November,3.55,3.84,2.83,5.22,4.59,5.21,9.63,4.82,6.22,13.68,6.77,
December,4.15,3.40,5.97,6.46,7.84,5.58,1.59,4.88,5.82,12.11,5.07,
Total,44.86,24.55,42.82,52.88,55.43,52.15,38.04,53.40,49.48,53.67,46.17,
Calc annual,44.86,24.55,42.82,52.88,55.43,52.15,38.04,53.40,49.48,53.67,46.17,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
