"TUNBRIDGE WELLS HAWKENBURY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,328,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.91,1.64,2.75,5.21,0.84,3.27,1.82,1.53,3.75,5.93,,
February,4.44,1.35,2.64,1.10,5.63,5.52,5.97,0.94,1.18,2.53,,
March,2.43,2.58,5.40,3.16,6.75,0.68,5.07,1.73,1.20,4.52,,
April,2.13,2.18,0.10,3.41,1.66,1.62,1.45,2.30,3.49,3.61,,
May,3.11,1.09,1.19,1.90,1.39,4.98,2.84,3.25,1.32,0.36,,
June,2.04,2.41,2.78,1.44,0.60,0.63,3.35,2.74,0.77,0.84,,
July,2.72,0.38,1.86,2.53,1.34,3.65,1.46,4.15,4.85,1.96,,
August,2.86,0.97,7.75,1.49,0.90,1.78,2.62,6.43,1.26,2.93,,
September,0.41,1.52,3.79,1.67,1.00,2.27,1.39,1.47,6.66,1.15,,
October,2.95,6.24,3.96,5.11,2.66,2.16,5.00,4.80,2.30,0.62,,
November,4.43,6.05,2.55,4.26,4.71,3.13,5.42,1.86,2.53,3.00,,
December,3.93,6.47,4.61,1.69,9.53,7.33,4.09,2.96,2.59,4.51,,
Total,34.36,32.88,39.38,32.97,37.01,37.02,40.48,34.16,31.90,31.96,,
Calc annual,34.36,32.88,39.38,32.97,37.01,37.02,40.48,34.16,31.90,31.96,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,,
