WINCOBANK SEWAGE WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK395917,Long,-1.407105,Lat,53.420627,Elevation,110,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,2.35,0.74,2.09,1.08,3.36,2.97,2.31,2.85,0.59,1.47,2.48,2.12,1.15,4.5,1.31,3.68,1.9,1.53,1.91,2.07,1.17,2.53,4.24,2.61,4.67,2.02,3.36,2.48,3.78,2.88,2.04,2.83,2.2,4.92,0.76,0.84,2.07,2.71,0.42,1.64,1.82,4.11,0.93,2.58,2.58,4.79
February,,,,,,2.89,3.69,0.44,1.22,2.07,2.66,0.2,2.07,4.07,1.08,3.21,1.42,1.3,2.87,0.71,0.71,1.86,0.25,3.19,0.62,3.1,2.99,3.41,1.01,1.04,1.92,2.71,0.78,1,1.28,1.63,2.58,1.03,1.36,0.81,4.15,3.06,0.32,1.83,2.3,2.35,1.26,2.01,3.77,0.04,2.46
March,,,,,,0.64,3.76,1.5,0.75,3.64,1.68,0.87,1.53,1.32,0.81,0.67,0.75,1.93,2.49,0.03,2.4,0.1,1.33,2.59,2.31,1.37,1.8,2.81,0.19,2.14,1.78,4.24,1.66,0.67,0.39,0.46,1.05,3.8,0.81,1,0.78,2.52,1.48,1.06,1.55,3.01,0.77,1.25,1.59,0.96,1.75
April,,,,,,0.73,0.66,1.08,1.05,1.05,3.61,0.63,3.39,1.87,1.47,2.36,1.11,1.91,0.92,0.97,2.67,2.73,2.32,1.55,2.21,2.14,1.41,2.11,0.12,1.63,2.53,1.54,0.93,1.59,1.96,1.18,1.06,2.5,1.17,2.18,2.34,0.76,1.44,1.84,0.22,0.26,2.51,0.07,0.42,2.61,0.66
May,,,,,,1.2,2.47,1.6,2.01,0.95,3.1,0.96,0.52,2.56,3.23,3.23,2.42,0.88,1.39,1.29,1.35,2.47,6.42,1.96,0.9,0.39,1.38,2.95,2.09,1.76,0.81,2.08,2.83,2.15,1.86,2.39,2.21,1.74,1.2,1.12,1.32,2.94,1.58,1.42,3.78,2.69,0.39,0.79,2.19,0.75,1.31
June,,,,,,1.18,1.02,1.71,0.28,0.5,2.38,0.3,0.76,0.47,1.65,0.11,2.91,2.97,2.53,1.13,0.67,4.31,0.45,0.92,0.93,2.59,3.45,1.28,1.84,2.35,0.62,0.08,1.1,1.18,2,2.46,3.18,2.76,2.01,0.47,0.87,0.43,1.18,1.33,1.36,2.37,2.62,1.46,5.06,1.42,0.87
July,,,,,,3.74,0.84,0.85,3.64,3.46,4.63,0.18,2.41,5.04,2.25,0.91,1.79,2.01,0.55,0.93,6.66,4.47,3.1,1.43,1.33,0.65,3.34,2.78,3.64,3.18,2.9,3.59,1.81,0.76,2.33,1.51,2.95,2.02,1.02,2.85,1.22,1.02,1.66,2.57,1.45,0.67,4.2,2.62,4.72,0.86,2.88
August,,,,,,3.36,1.31,3.57,1.01,2.5,0.59,4.27,5.72,2.13,2.43,2.31,2.61,4.17,2.63,1.51,2.22,4.83,2.37,0.47,1.01,2.38,1.19,0.25,2.88,1.95,0.19,2.11,3.93,1.66,2.52,2.17,3.57,0.52,4.07,1.49,2.44,4.54,1.08,1.72,7,0.36,4.88,3.93,2.88,0.67,3.64
September,,,,,,0.74,0.9,0.62,5.08,1.84,0.9,0.6,2.14,1.66,2.69,2.09,0.81,3.12,0.22,1.43,3.86,3.32,1.47,1.8,1.26,3.58,2.54,1.62,2.16,2.05,0.83,0.38,1.19,2.7,3.23,0.6,3.39,1.04,1.14,1.13,2.58,1.25,1.46,1.17,1.49,0.74,2.69,3.6,2.41,0,4.06
October,,,,,,1.04,2,2.19,0.97,2.7,1.73,1.45,0.85,1.28,3.08,2.71,2.21,1.94,3.94,2.62,2.1,0.52,3.25,5.43,1.67,3.29,2.36,3.13,3.41,2.97,4.02,2.89,1.95,1.65,2.63,4.49,1.1,0.44,1.16,2.5,0.71,0.88,3.59,1.84,2.55,1.64,0.96,0.95,1.55,1.7,5.84
November,,,,,,2.61,2.9,0.92,1.06,1.53,0.8,1.71,0.91,3.4,1.55,1.7,3.15,2.27,2.64,5.11,3.17,3.16,1.39,1.63,1.75,4.92,3.09,2.16,2.9,3.86,5.68,3.38,1.43,1.91,4.65,0.27,5.36,1.65,0.84,3.26,3.93,5.74,1.33,1.37,4.51,2.04,0.53,2.18,0.55,3.31,3.55
