"GLEN TANAR (MANSION HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5629/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,1.95,1.50,6.85,14.27,5.02,4.01,1.49,,
February,,,,0.60,2.26,4.86,3.48,1.30,3.80,1.52,,
March,,,,3.98,1.63,2.07,5.05,0.37,3.43,2.63,,
April,,,,8.14,5.31,0.97,1.49,0.57,1.15,1.70,,
May,,,0.68,3.82,2.04,2.10,2.10,2.87,1.28,1.54,,
June,,,1.15,1.57,3.81,1.40,1.39,2.94,2.09,1.41,,
July,,,2.15,2.99,0.77,6.55,4.94,4.93,5.89,8.79,,
August,,,0.69,3.99,2.52,1.39,2.40,2.14,2.69,1.15,,
September,,,2.43,2.56,3.33,2.14,0.60,3.13,2.71,1.03,,
October,,,7.92,3.75,4.02,1.08,3.57,3.93,8.59,5.50,,
November,,,4.82,2.14,6.30,2.64,0.99,4.23,4.49,6.52,,
December,,,1.92,8.90,2.95,3.78,4.79,5.08,1.95,2.97,,
Total,,,,44.39,36.44,35.83,45.07,36.51,42.08,36.25,,
Calc annual,0.00,0.00,21.76,44.39,36.44,35.83,45.07,36.51,42.08,36.25,,
Difference,NaN,NaN,NaN,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,,
