"SITTINGBOURNE (HIGHSTED WATERWORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,314/5/3,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,,4.40,2.14,,
February,,,,,,,,,1.21,1.84,,
March,,,,,,,,,1.49,3.66,,
April,,,,,,,,,2.23,1.23,,
May,,,,,,,,,1.93,0.62,,
June,,,,,,,,,1.59,1.64,,
July,,,,,,,,,2.17,3.47,,
August,,,,,,,,,1.77,0.20,,
September,,,,,,,,,0.72,0.74,,
October,,,,,,,,,9.05,4.15,,
November,,,,,,,,,5.28,7.05,,
December,,,,,,,,,1.59,1.87,,
Total,,,,,,,,,33.43,28.61,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.43,28.61,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,,
