"HALIFAX W.W. (CASTLE CARR LO.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3252,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,5.24,4.67,2.47,3.70,2.30,5.02,4.99,5.63,6.69,2.91,,
February,5.58,0.57,5.43,0.60,6.48,3.24,5.96,2.07,4.29,2.46,,
March,0.72,2.49,2.65,3.39,1.99,2.89,3.28,1.96,3.73,3.54,,
April,4.76,3.85,2.10,3.40,4.46,2.46,3.36,0.70,2.26,5.88,,
May,3.51,5.58,2.81,2.59,1.31,1.90,2.70,4.40,1.97,1.47,,
June,6.50,0.75,2.41,2.10,4.29,5.06,3.02,4.58,3.20,0.78,,
July,4.61,3.68,2.26,4.17,1.71,4.37,2.82,5.36,7.71,4.09,,
August,4.91,1.59,1.77,3.87,1.40,2.95,2.26,6.41,3.21,1.89,,
September,4.70,4.55,2.35,2.74,7.32,5.32,1.64,2.32,2.04,3.79,,
October,2.70,7.00,5.63,5.15,9.64,4.42,2.80,8.87,3.88,4.96,,
November,7.54,3.47,2.94,2.90,7.71,5.72,1.90,7.02,7.14,8.21,,
December,2.24,2.09,0.81,6.44,4.14,5.27,3.23,5.03,3.04,4.32,,
Total,53.01,40.29,33.63,41.05,52.75,48.62,37.96,54.35,49.16,44.30,,
Calc annual,53.01,40.29,33.63,41.05,52.75,48.62,37.96,54.35,49.16,44.30,,
Difference,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,,
