"KILLARNEY (BOURN VINCENT MEM. PK.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6024,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.00,,,,1.20,9.00,2.24,8.50,9.60,4.30,,
February,4.00,,,,8.50,9.80,9.80,5.00,6.70,8.50,,
March,2.00,,,,2.10,,8.20,3.20,5.30,4.20,,
April,2.00,,,,5.60,,5.00,0.30,3.50,3.50,,
May,6.80,,,,1.00,,3.80,4.80,2.30,2.20,,
June,4.50,,,,6.80,,2.00,4.40,2.40,1.90,,
July,5.00,,,,1.30,,4.20,5.30,5.20,4.80,,
August,3.50,,,,4.60,,3.00,4.20,2.40,0.60,,
September,2.20,,,,6.50,4.80,6.00,4.00,1.80,3.40,,
October,2.00,,,,6.80,4.80,4.60,8.50,5.80,11.10,,
November,14.00,,,,11.80,7.60,4.80,9.50,12.80,7.50,,
December,5.00,,,,10.00,9.00,4.20,7.00,4.50,4.50,,
Total,54.00,,,,66.20,,78.00,64.70,62.30,56.50,,
Calc annual,54.00,0.00,0.00,0.00,66.20,45.00,57.84,64.70,62.30,56.50,,
Difference,0.00,NaN,NaN,NaN,0.00,NaN,20.16,0.00,0.00,0.00,,
