"COTHERSTONE (LANCELANDS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3494/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.78,2.95,1.45,2.26,1.21,4.20,3.77,3.75,6.82,1.58,,
February,2.32,0.73,5.15,0.17,4.98,2.35,5.07,1.77,2.39,2.66,,
March,1.03,1.75,4.15,2.96,0.84,2.64,3.76,0.72,3.32,2.44,,
April,2.62,2.76,1.05,3.30,2.62,1.02,2.53,0.40,1.33,2.08,,
May,2.78,3.01,2.47,1.47,0.51,1.80,2.76,2.83,0.61,1.42,,
June,3.78,1.03,1.47,2.05,1.72,3.67,1.06,2.99,1.82,0.28,,
July,3.96,3.07,1.44,1.85,1.18,2.72,1.59,2.40,4.01,3.95,,
August,3.90,1.68,1.13,2.47,1.73,1.63,1.55,2.37,2.94,0.50,,
September,2.26,1.99,1.71,1.72,5.84,5.17,1.59,1.20,0.99,1.82,,
October,1.01,3.92,3.02,4.31,5.59,2.63,2.12,5.80,5.41,3.54,,
November,2.95,1.74,2.33,1.51,4.72,3.55,1.56,3.74,4.03,3.36,,
December,1.91,1.13,0.48,3.95,2.11,2.05,2.90,3.67,1.86,1.85,,
Total,32.30,25.77,25.85,28.02,33.05,33.42,30.26,31.64,35.53,25.48,,
Calc annual,31.30,25.76,25.85,28.02,33.05,33.43,30.26,31.64,35.53,25.48,,
Difference,1.00,0.01,-0.00,0.00,-0.00,-0.01,0.00,0.00,0.00,0.00,,
