"PENTLAND HILLS (HARPERRIG)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5126,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.72,5.91,4.46,4.41,1.81,4.52,4.29,5.51,6.64,1.61,,
February,2.97,0.45,3.56,0.29,3.64,4.51,4.80,1.74,3.49,1.63,,
March,1.73,2.80,1.78,3.88,1.56,2.51,2.00,2.52,4.58,4.21,,
April,2.91,4.18,2.49,6.38,3.76,1.89,1.57,0.53,1.89,2.57,,
May,3.69,4.34,2.27,1.97,0.87,0.87,2.32,5.02,0.99,2.68,,
June,5.49,1.47,2.48,2.64,2.83,1.81,2.25,4.73,2.30,0.82,,
July,4.41,2.45,4.31,2.57,1.08,4.77,4.65,3.52,2.38,7.22,,
August,4.96,1.11,1.82,3.69,2.12,2.02,5.07,2.01,0.92,1.22,,
September,1.68,4.20,2.28,3.10,4.34,3.10,2.99,3.12,1.89,3.15,,
October,3.26,7.06,2.97,5.05,7.43,3.11,4.33,7.46,2.49,3.78,,
November,5.67,3.01,1.94,2.48,5.39,3.92,0.40,6.81,5.85,5.45,,
December,2.94,7.62,1.12,5.32,1.73,3.53,3.83,4.28,1.74,3.32,,
Total,42.43,44.60,31.48,41.78,36.56,36.56,38.50,47.25,35.16,37.66,,
Calc annual,42.43,44.60,31.48,41.78,36.56,36.56,38.50,47.25,35.16,37.66,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
