"SPILSBY (RAITHBY HALL GDNS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2563/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,3.77,2.35,4.13,2.41,,
February,,,,,,,2.58,0.77,0.64,2.66,,
March,,,,,,,2.76,0.16,2.31,1.78,,
April,,,,,,,3.00,0.26,1.57,1.33,,
May,,,,,,,3.75,2.50,0.80,1.02,,
June,,,,,,,1.23,1.11,3.03,0.67,,
July,,,,,,,1.73,3.38,3.10,6.07,,
August,,,,,,,1.41,3.54,1.24,0.94,,
September,,,,,,,1.22,3.16,1.61,1.16,,
October,,,,,,,1.44,3.36,4.59,3.44,,
November,,,,,,,1.96,2.73,4.71,4.47,,
December,,,,,,,2.28,5.02,2.83,1.97,,
Total,,,,,,,27.13,28.34,30.56,27.92,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,27.13,28.34,30.56,27.92,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,-0.00,0.00,,
