"ETWALL (BLAKELEY LODGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2650,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.60,2.02,1.61,2.35,0.78,2.85,3.08,2.81,4.73,1.66,,
February,2.88,0.23,2.22,0.28,1.94,1.68,3.65,0.73,0.99,2.67,,
March,0.10,1.70,1.76,1.59,0.70,1.28,1.81,0.40,1.19,1.55,,
April,2.94,2.33,0.90,1.68,2.54,1.48,1.92,0.14,1.77,1.76,,
May,2.73,6.27,1.91,0.80,0.44,0.37,2.33,1.58,1.00,1.12,,
June,3.58,0.62,2.76,0.81,3.50,3.29,1.20,1.81,1.03,0.79,,
July,4.55,3.26,2.38,1.47,0.39,3.87,2.39,3.63,4.28,2.76,,
August,5.37,2.63,0.80,2.17,1.75,0.83,0.52,2.08,2.54,0.48,,
September,2.51,2.26,1.56,1.84,3.42,2.62,1.33,2.86,0.58,0.60,,
October,0.85,3.03,4.97,1.63,3.32,1.59,2.49,2.58,3.11,3.59,,
November,2.58,1.51,0.96,1.98,4.43,2.61,1.38,2.31,4.01,6.10,,
December,1.00,0.77,0.37,4.43,3.85,1.81,1.83,3.31,1.76,1.50,,
Total,30.69,26.63,22.20,21.03,27.06,24.28,23.93,24.24,26.99,24.58,,
Calc annual,30.69,26.63,22.20,21.03,27.06,24.28,23.93,24.24,26.99,24.58,,
Difference,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,,
