"LEEK (HAREGATE HALL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2373,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,4.95,3.60,1.98,3.18,,,,,,,,
February,4.65,0.32,5.51,0.40,,,,,,,,
March,0.25,2.52,2.76,2.74,,,,,,,,
April,4.94,3.36,1.32,2.12,,,,,,,,
May,3.23,4.71,1.92,1.99,,,,,,,,
June,5.69,1.10,3.09,1.91,,,,,,,,
July,4.02,3.99,3.72,2.76,,,,,,,,
August,6.07,1.68,0.74,3.36,,,,,,,,
September,3.95,3.14,1.02,2.90,,,,,,,,
October,1.25,6.78,5.83,3.61,,,,,,,,
November,5.45,3.29,1.79,2.12,,,,,,,,
December,2.06,1.72,0.41,5.56,,,,,,,,
Total,46.51,36.21,30.09,32.65,,,,,,,,
Calc annual,46.51,36.21,30.09,32.65,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
