"STONE (CITY OF LONDON MENT HOS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,411,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.16,1.43,1.17,1.37,1.09,3.94,3.49,2.32,3.67,2.39,,
February,1.19,0.12,1.30,0.43,2.53,1.27,3.74,0.63,1.10,1.43,,
March,0.14,1.14,1.83,2.07,0.36,0.97,2.51,0.36,1.36,3.39,,
April,3.74,1.35,0.46,1.75,2.58,1.48,2.29,0.31,2.22,1.47,,
May,2.67,3.03,1.72,0.65,1.36,0.32,2.84,1.64,1.83,1.75,,
June,1.38,0.93,2.54,1.22,2.60,2.57,2.91,0.37,1.34,0.64,,
July,2.47,1.30,1.58,0.98,0.58,2.35,1.51,0.97,2.38,5.45,,
August,2.94,1.13,0.54,1.69,1.97,0.36,0.61,1.25,2.37,0.17,,
September,1.35,1.39,2.93,0.87,2.63,2.26,2.04,2.18,1.18,1.16,,
October,0.44,5.26,1.30,1.40,2.06,1.60,1.72,2.39,6.62,2.45,,
November,2.26,0.66,0.68,1.72,4.31,3.10,1.63,2.10,3.74,6.35,,
December,0.42,0.36,0.54,4.00,2.05,1.82,4.23,2.25,1.11,1.14,,
Total,20.16,18.10,16.59,18.15,24.12,22.04,29.52,16.77,28.92,27.79,,
Calc annual,20.16,18.10,16.59,18.15,24.12,22.04,29.52,16.77,28.92,27.79,,
Difference,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,,
