"EVESHAM (HIGH STREET)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2426/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,1.55,1.90,0.61,2.75,2.47,,4.21,2.76,,
February,,,2.83,0.35,2.02,1.68,3.08,,0.84,1.97,,
March,,,2.17,1.46,0.47,2.38,3.00,,1.46,1.66,,
April,,,0.88,1.87,3.17,2.21,2.34,,2.27,2.67,,
May,,,1.72,0.62,1.72,0.62,2.37,,0.83,2.04,,
June,,,2.25,0.74,2.82,2.24,1.70,,1.70,0.45,,
July,,,1.36,1.38,0.54,5.48,3.36,,5.20,3.09,,
August,,,0.60,1.70,1.13,0.45,0.90,,1.84,0.25,,
September,,,1.72,1.74,2.88,3.31,2.53,,0.73,0.89,,
October,,,3.34,1.07,2.98,1.02,2.31,,2.76,3.06,,
November,,,0.74,1.65,4.09,1.85,1.46,,4.30,5.74,,
December,,,0.34,4.28,3.01,2.21,1.63,,1.67,1.38,,
Total,27.57,-999.00,19.50,18.76,25.44,26.20,27.15,,27.81,25.96,,
Calc annual,0.00,0.00,19.50,18.76,25.44,26.20,27.15,0.00,27.81,25.96,,
Difference,27.57,-999.00,0.00,0.00,0.00,0.00,0.00,NaN,0.00,0.00,,
