"UPPER SHERINGHAM (THE GABLES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1448/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,2.77,4.10,2.28,,,,
February,,,,,,2.96,2.33,0.69,,,,
March,,,,,,0.54,3.24,0.34,,,,
April,,,,,,1.64,2.73,0.28,,,,
May,,,,,,1.95,1.92,2.00,,,,
June,,,,,,3.11,1.43,,,,,
July,,,,,,5.39,3.56,,,,,
August,,,,,,1.41,1.25,,,,,
September,,,,,,2.73,1.73,,,,,
October,,,,,,2.17,1.67,,,,,
November,,,,,,3.01,3.11,,,,,
December,,,,,,2.00,4.38,,,,,
Total,,,,,,29.68,31.45,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,29.68,31.45,5.59,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,NaN,NaN,NaN,,
