"WOOTTON (FERNHILL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,607,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.81,4.02,2.71,,,,,,,,,
February,2.23,0.04,3.98,,,,,,,,,
March,1.19,1.43,3.68,,,,,,,,,
April,3.34,2.86,1.08,,,,,,,,,
May,3.85,5.67,2.33,,,,,,,,,
June,1.75,1.89,1.16,,,,,,,,,
July,3.37,2.96,1.78,,,,,,,,,
August,3.29,1.17,0.69,,,,,,,,,
September,2.28,3.47,3.84,,,,,,,,,
October,0.79,7.93,2.48,,,,,,,,,
November,4.49,2.75,0.85,,,,,,,,,
December,0.97,1.36,0.78,,,,,,,,,
Total,30.36,35.55,25.36,,,,,,,,,
Calc annual,30.36,35.55,25.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
