"TORQUAY (ST MARYCHURCH)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1718/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,0.43,7.32,8.11,5.35,7.61,,,
February,,,,,4.06,3.95,7.86,1.22,2.25,,,
March,,,,,1.23,5.05,5.97,0.14,1.57,,,
April,,,,,3.50,2.96,3.49,0.08,2.59,,,
May,,,,,2.80,0.96,3.18,2.67,0.46,,,
June,,,,,4.56,2.03,2.15,0.96,3.81,,,
July,,,,,0.50,6.29,1.67,4.10,5.39,,,
August,,,,,2.36,0.24,0.54,6.81,3.02,,,
September,,,,,3.77,2.86,2.03,1.45,0.88,,,
October,,,,,3.72,0.94,3.48,3.97,5.90,,,
November,,,,,6.25,3.57,2.95,7.75,8.18,,,
December,,,,,5.24,5.41,4.03,3.96,2.03,,,
Total,,,,,38.42,41.58,45.46,38.46,43.69,,,
Calc annual,0.00,0.00,0.00,0.00,38.42,41.58,45.46,38.46,43.69,0.00,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,NaN,,
