"DYCE (PARKHILL HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5648,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.21,1.94,1.87,1.67,2.11,5.94,,,,,,
February,2.85,0.45,3.96,0.80,1.81,2.35,,,,,,
March,1.30,4.29,2.84,1.53,2.53,1.60,,,,,,
April,2.04,4.01,1.74,7.42,4.52,0.78,,,,,,
May,4.10,2.66,1.24,3.77,1.79,1.06,,,,,,
June,3.44,0.96,1.08,0.55,3.23,,,,,,,
July,2.86,3.45,3.83,2.79,2.21,,,,,,,
August,2.33,2.72,1.04,4.84,2.28,,,,,,,
September,1.52,4.12,1.69,2.88,4.72,2.89,,,,,,
October,1.69,7.75,5.19,3.77,4.49,1.49,,,,,,
November,4.31,1.37,4.14,2.83,5.35,1.45,,,,,,
December,1.59,1.65,2.64,5.75,3.91,1.63,,,,,,
Total,31.24,35.37,31.26,38.60,38.95,,,,,,,
Calc annual,31.24,35.37,31.26,38.60,38.95,19.19,0.00,0.00,0.00,0.00,,
Difference,-0.00,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
