"CONGLETON (SEWAGE WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2768,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.11,2.96,2.01,2.49,2.13,3.23,3.51,3.93,4.41,1.82,,
February,3.56,0.23,4.58,0.47,3.51,1.96,4.80,0.98,2.18,2.10,,
March,0.45,2.06,3.00,2.45,1.05,1.71,2.04,0.90,1.88,2.26,,
April,4.31,2.86,1.71,2.06,3.22,1.21,3.35,0.18,1.49,1.88,,
May,3.26,5.52,1.62,1.56,0.99,0.80,1.97,2.13,1.46,1.63,,
June,5.09,0.74,4.12,2.65,4.55,2.76,1.82,2.63,1.75,1.45,,
July,4.22,3.62,3.84,1.75,1.33,5.82,3.84,3.61,4.57,3.72,,
August,5.59,4.06,0.84,2.01,1.72,2.30,1.48,3.40,2.18,1.24,,
September,3.33,2.93,0.82,2.13,5.02,3.60,1.87,1.40,0.92,2.86,,
October,1.39,7.13,4.87,3.17,4.85,2.84,2.12,4.19,2.86,3.49,,
November,5.11,2.94,1.63,2.09,4.85,3.63,1.18,3.41,5.12,6.67,,
December,1.67,1.16,0.44,4.74,3.38,3.13,3.16,3.89,1.69,2.91,,
Total,41.09,36.21,29.48,27.57,36.60,32.99,31.14,30.65,30.51,32.03,,
Calc annual,41.09,36.21,29.48,27.57,36.60,32.99,31.14,30.65,30.51,32.03,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
