"DUNKINEELY (KILLAGHTEE HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6260/9,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,2.86,4.43,6.09,6.17,3.79,4.14,,
February,,,,,4.45,2.22,5.70,2.34,3.76,3.27,,
March,,,,,2.25,2.69,1.09,2.20,3.76,5.00,,
April,,,,,3.36,1.33,2.84,0.98,1.58,4.03,,
May,,,,,1.57,1.45,2.09,3.44,1.72,2.31,,
June,,,,,5.25,3.78,2.21,5.23,1.71,2.04,,
July,,,,,2.30,5.50,5.20,3.67,3.92,3.42,,
August,,,,,3.23,3.10,3.55,4.18,1.99,1.47,,
September,,,,6.06,5.50,5.12,5.31,2.59,2.24,5.14,,
October,,,,7.54,7.59,6.55,1.31,8.16,1.90,6.30,,
November,,,,2.37,4.02,7.17,1.53,8.45,7.97,6.02,,
December,,,,4.35,3.47,9.83,3.15,5.56,3.26,5.39,,
Total,,,,,45.85,53.17,40.07,52.97,37.60,48.53,,
Calc annual,0.00,0.00,0.00,20.32,45.85,53.17,40.07,52.97,37.60,48.53,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,,
