"BIRMINGHAM W.W. (ELAN VILLAGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4219,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,6.85,9.67,6.27,6.68,2.66,8.42,9.97,10.04,9.52,3.82,,
February,6.41,0.17,6.60,0.50,7.46,3.57,8.87,3.31,6.68,4.52,,
March,1.71,4.01,4.04,5.55,2.00,3.77,4.21,1.01,3.91,3.76,,
April,4.86,6.37,0.98,4.11,7.54,3.68,3.96,0.52,4.14,3.63,,
May,5.79,5.00,1.76,2.68,1.99,1.87,2.04,4.77,1.26,2.54,,
June,3.78,2.07,4.82,2.27,4.72,6.05,1.69,4.76,2.75,0.84,,
July,4.81,6.42,3.54,2.26,0.98,7.09,2.87,5.41,8.48,6.65,,
August,5.57,1.38,1.46,6.35,1.87,0.82,1.02,3.80,4.25,1.05,,
September,2.43,4.44,1.22,3.81,11.10,4.42,2.73,1.54,1.04,2.94,,
October,2.29,10.28,7.34,5.68,9.01,4.40,3.80,8.71,3.54,6.92,,
November,9.82,5.55,1.57,2.74,8.59,6.68,1.85,9.31,12.91,13.53,,
December,3.55,4.01,1.68,12.28,5.68,9.11,4.66,6.62,4.13,5.92,,
Total,57.87,59.37,41.28,54.91,63.60,59.88,47.67,59.80,62.61,56.12,,
Calc annual,57.87,59.37,41.28,54.91,63.60,59.88,47.67,59.80,62.61,56.12,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,,
