"EAGLESHAM ( DUNWAN RES. ) NO 3",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5276/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,8.50,5.15,2.80,,
February,,,,,,,,2.85,7.80,2.00,,
March,,,,,,,,5.95,4.20,6.40,,
April,,,,,,,,1.15,3.30,3.40,,
May,,,,,,,,5.80,0.95,1.40,,
June,,,,,,,,7.20,2.70,2.20,,
July,,,,,,,,7.85,6.10,4.90,,
August,,,,,,,,5.00,2.15,4.00,,
September,,,,,,,,5.75,2.80,5.92,,
October,,,,,,,,13.35,2.90,5.10,,
November,,,,,,,,9.20,11.50,7.70,,
December,,,,,,,,3.30,3.40,7.10,,
Total,,,,,,,,75.90,52.95,52.92,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.90,52.95,52.92,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,,
