"HASLINGDEN (MITCHELLS RESERVOIR) NO 2",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2948/1,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,5.00,6.11,3.81,3.97,2.62,5.04,4.45,5.34,4.91,3.19,,
February,4.36,0.29,3.28,0.43,6.60,2.55,6.63,1.80,4.98,2.19,,
March,0.56,3.40,2.54,2.44,1.42,2.58,2.07,2.11,2.80,3.24,,
April,3.53,4.07,1.98,2.58,3.49,1.03,4.50,0.94,2.55,4.12,,
May,2.89,4.55,2.86,3.75,1.08,1.20,2.77,4.14,1.67,1.15,,
June,5.75,1.28,1.81,2.47,4.66,4.11,4.64,4.56,4.06,1.15,,
July,4.32,4.41,3.98,2.52,1.84,4.32,2.19,4.55,7.27,5.32,,
August,5.76,-999.00,2.57,4.61,1.50,3.14,2.80,3.41,3.19,3.07,,
September,4.07,6.32,1.48,3.86,7.88,5.39,1.89,2.32,1.35,4.61,,
October,2.71,8.05,4.79,6.04,9.48,5.03,2.28,10.15,2.22,4.72,,
November,7.96,3.06,2.34,2.08,5.39,6.02,1.85,7.88,7.78,8.96,,
December,1.92,2.42,0.65,6.58,3.69,6.95,2.34,5.35,3.36,5.84,,
Total,48.83,45.24,32.09,41.33,49.65,47.36,38.41,52.55,46.14,47.56,,
Calc annual,48.83,43.96,32.09,41.33,49.65,47.36,38.41,52.55,46.14,47.56,,
Difference,-0.00,1.28,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
