"PORTRUSH (GOLF CLUB)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6230/1,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,1.34,2.66,4.15,,,,,
February,,,,,2.72,0.72,3.35,,,,,
March,,,,,0.81,1.56,0.81,,,,,
April,,,,,2.85,0.54,,,,,,
May,,,,,1.24,1.00,0.87,,,,,
June,,,,,2.40,1.64,1.91,,,,,
July,,,,,0.97,5.36,4.64,,,,,
August,,,,,1.99,2.13,3.60,,,,,
September,,,,,3.03,3.51,2.95,,,,,
October,,,,,4.66,2.15,1.90,,,,,
November,,,,,3.63,2.83,1.46,,,,,
December,,,,,2.77,2.56,2.16,,,,,
Total,,,,,28.41,26.66,,,,,,
Calc annual,0.00,0.00,0.00,0.00,28.41,26.66,27.80,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,NaN,NaN,NaN,NaN,,
