"CROMARTY HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5774,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.86,,,,,,,,,,,
February,2.62,,,,,,,,,,,
March,1.29,,,,,,,,,,,
April,1.82,,,,,,,,,,,
May,1.86,,,,,,,,,,,
June,3.73,,,,,,,,,,,
July,4.05,,,,,,,,,,,
August,1.64,,,,,,,,,,,
September,1.35,,,,,,,,,,,
October,1.40,,,,,,,,,,,
November,1.63,,,,,,,,,,,
December,1.25,,,,,,,,,,,
Total,24.50,,,,,,,,,,,
Calc annual,24.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
