"BILLINGSHURST (DUNCAN'S FARM)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,498,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.74,4.00,2.53,2.72,1.02,5.20,6.36,3.59,5.08,,,
February,2.29,0.36,3.16,0.17,4.30,2.52,5.19,1.04,1.70,,,
March,0.61,1.73,3.85,2.70,0.75,1.99,3.94,0.50,1.35,,,
April,3.60,2.66,0.63,2.60,3.43,1.75,3.39,0.06,2.57,,,
May,3.04,3.81,2.12,0.65,1.02,0.42,2.49,2.01,1.52,,,
June,1.70,1.43,1.75,1.14,3.81,3.26,1.34,0.68,1.22,,,
July,3.27,3.20,2.13,2.61,1.32,3.99,0.97,2.24,3.15,,,
August,4.97,0.59,1.14,2.63,3.57,1.41,1.54,1.32,2.45,,,
September,1.89,2.22,3.97,2.17,4.30,2.19,1.93,2.51,1.29,,,
October,0.52,8.25,2.06,2.55,5.55,1.44,2.82,4.17,5.73,,,
November,4.44,1.57,1.12,4.05,7.22,5.09,2.43,4.34,6.26,,,
December,1.12,0.87,0.73,8.56,4.86,3.08,4.18,4.12,2.01,,,
Total,30.19,30.69,25.19,32.55,41.15,32.34,36.58,26.58,34.33,,,
Calc annual,30.19,30.69,25.19,32.55,41.15,32.34,36.58,26.58,34.33,0.00,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,NaN,,
