"ENNISKILLEN (TECHNICAL SCHOOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6186,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.84,3.63,3.30,3.07,1.41,,,,,,,
February,3.43,0.00,2.87,0.12,3.69,,,,,,,
March,2.35,2.57,1.18,2.48,1.75,,,,,,,
April,2.50,2.50,1.37,2.75,2.45,,,,,,,
May,4.56,2.86,2.35,2.81,1.23,,,,,,,
June,6.54,1.35,2.12,1.48,5.00,,,,,,,
July,4.31,3.50,3.26,1.99,0.99,,,,,,,
August,3.51,2.73,2.16,2.94,2.19,,,,,,,
September,2.44,3.99,0.29,6.52,4.47,,,,,,,
October,2.68,3.25,2.14,5.00,5.00,,,,,,,
November,5.93,2.99,1.14,0.73,4.25,,,,,,,
December,2.77,5.67,2.16,5.33,2.79,,,,,,,
Total,44.86,35.04,24.34,35.22,35.22,,,,,,,
Calc annual,44.86,35.04,24.34,35.22,35.22,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
