"DORCHESTER WATERWORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1576,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.73,2.90,2.51,3.21,0.76,5.77,5.39,4.75,6.21,3.62,,
February,2.77,0.03,5.55,0.09,3.70,3.55,6.70,1.13,2.21,4.71,,
March,1.32,2.33,3.96,3.20,0.93,5.58,4.36,0.33,1.42,3.15,,
April,2.92,3.66,2.54,2.37,4.81,2.01,2.78,0.08,1.96,1.55,,
May,3.75,3.17,1.99,0.99,2.01,0.65,2.73,2.01,0.79,2.43,,
June,3.43,3.04,0.56,1.03,5.15,1.48,0.80,0.79,3.20,0.35,,
July,4.46,1.88,3.07,0.16,0.39,5.65,4.36,3.07,5.79,3.16,,
August,4.43,1.21,0.80,3.38,3.46,0.22,1.05,2.80,2.80,0.01,,
September,2.42,4.07,2.20,3.66,4.85,2.67,4.14,2.36,1.05,2.78,,
October,0.55,8.53,2.80,2.50,5.57,1.86,5.21,5.01,7.33,7.19,,
November,5.38,2.85,0.89,1.96,8.29,3.50,2.28,7.29,8.29,10.11,,
December,1.21,1.97,1.23,14.26,6.06,3.48,5.04,3.80,3.07,2.53,,
Total,35.37,35.64,28.10,36.81,45.98,36.42,44.84,33.42,44.12,41.59,,
Calc annual,35.37,35.64,28.10,36.81,45.98,36.42,44.84,33.42,44.12,41.59,,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
