"HONITON (FENITON COURT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1819/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.66,4.00,2.89,3.05,0.74,5.60,7.49,4.13,6.43,2.18,,
February,2.78,0.09,5.82,0.26,4.74,3.76,7.49,1.16,2.06,4.20,,
March,1.73,2.73,4.09,3.45,1.32,4.37,5.93,0.22,1.30,2.72,,
April,3.42,2.84,2.12,3.69,4.33,2.64,3.44,0.10,2.38,2.85,,
May,3.26,3.97,2.75,1.51,1.98,0.85,2.16,2.43,0.86,1.99,,
June,2.94,2.66,2.11,1.93,4.43,2.20,0.61,2.06,2.56,0.87,,
July,4.16,2.73,2.68,1.39,0.47,6.42,4.59,4.62,4.92,3.16,,
August,4.03,1.66,1.25,4.53,2.29,0.25,1.02,4.33,2.96,0.15,,
September,1.55,5.00,2.19,2.92,3.70,3.13,3.41,2.49,1.55,1.98,,
October,0.69,6.84,2.82,2.59,3.93,1.50,4.45,3.45,5.29,4.54,,
November,6.95,2.81,1.00,1.55,6.36,3.85,2.28,5.81,7.34,7.88,,
December,1.77,3.76,2.39,12.09,5.42,3.60,3.35,5.10,1.98,3.64,,
Total,35.94,39.09,32.11,38.96,39.71,38.17,46.22,35.90,39.63,36.16,,
Calc annual,35.94,39.09,32.11,38.96,39.71,38.17,46.22,35.90,39.63,36.16,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
