"BIRSTWITH HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3365,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.43,2.93,2.43,2.49,2.26,4.51,3.49,4.84,6.01,2.81,,
February,3.34,0.40,6.03,0.38,4.36,3.01,6.12,2.21,3.36,2.98,,
March,0.78,2.43,2.03,3.35,1.18,3.03,3.78,0.31,2.55,2.52,,
April,4.21,2.67,-999.00,4.05,2.36,1.76,3.19,0.17,1.64,2.87,,
May,4.35,5.55,3.56,1.99,1.50,2.02,2.95,2.44,1.44,1.15,,
June,6.12,0.67,1.26,2.25,3.30,5.20,2.05,3.79,2.22,0.49,,
July,5.55,3.98,1.95,1.26,0.89,3.98,2.07,3.66,4.96,4.87,,
August,4.78,2.00,0.50,1.87,1.97,2.42,1.33,3.38,3.77,0.64,,
September,5.92,2.66,2.59,2.70,5.91,2.59,1.32,1.73,1.38,2.65,,
October,1.24,4.28,4.11,3.32,5.97,2.52,2.47,8.15,3.44,3.80,,
November,5.06,2.82,3.59,2.54,5.86,3.53,1.77,3.65,5.20,5.31,,
December,1.60,1.66,0.80,6.36,2.85,3.23,2.93,4.92,2.72,3.31,,
Total,45.38,32.05,30.37,32.56,38.41,37.80,33.47,39.25,38.69,33.40,,
Calc annual,45.38,32.05,28.85,32.56,38.41,37.80,33.47,39.25,38.69,33.40,,
Difference,-0.00,0.00,1.52,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
