"GLENARM CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6229,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,6.00,5.97,0.93,3.95,,,,,,,,
February,4.67,0.23,2.21,0.33,,,,,,,,
March,1.73,2.82,0.96,3.00,,,,,,,,
April,3.35,4.98,1.10,3.72,,,,,,,,
May,5.05,2.76,1.58,3.73,,,,,,,,
June,5.91,2.50,1.07,1.35,,,,,,,,
July,4.08,3.29,1.44,1.78,,,,,,,,
August,3.68,2.13,1.41,,,,,,,,,
September,2.15,5.56,0.51,,,,,,,,,
October,2.96,5.37,1.86,,,,,,,,,
November,6.86,3.00,0.92,,,,,,,,,
December,4.30,6.00,1.44,,,,,,,,,
Total,50.74,44.61,15.43,,,,,,,,,
Calc annual,50.74,44.61,15.43,17.86,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
