"MUSWELL HILL (COUNCIL NURSERIES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,882,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.54,1.96,1.89,1.84,1.33,4.73,4.12,3.11,5.28,2.13,,
February,1.86,0.22,1.64,0.33,2.57,0.74,4.55,0.45,0.85,1.75,,
March,0.20,1.25,2.55,2.45,0.52,1.23,2.80,0.26,1.42,2.94,,
April,4.06,2.65,1.10,2.31,3.34,1.65,3.16,0.16,3.10,2.37,,
May,2.68,3.54,1.72,0.75,1.43,0.32,2.81,2.07,1.40,1.15,,
June,1.37,0.85,1.77,1.02,3.28,3.32,2.19,0.61,1.12,0.69,,
July,3.24,2.00,1.21,0.57,1.51,3.47,0.66,1.32,2.27,3.10,,
August,4.95,1.52,0.62,2.34,2.13,0.65,1.82,1.64,4.46,0.08,,
September,2.56,2.04,2.33,3.05,3.89,2.81,1.88,2.24,1.38,0.91,,
October,0.69,5.21,1.77,1.40,2.97,1.95,2.87,3.01,5.79,3.26,,
November,2.55,1.60,1.07,2.20,4.52,3.36,1.46,3.45,4.94,6.42,,
December,1.18,0.60,0.48,5.78,3.07,2.15,3.52,3.66,1.04,1.57,,
Total,26.88,23.44,18.15,24.04,30.56,26.38,31.84,21.98,33.05,26.37,,
Calc annual,26.88,23.44,18.15,24.04,30.56,26.38,31.84,21.98,33.05,26.37,,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
