"STROMEFERRY (ACHMORE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5788/9,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,7.65,4.01,8.55,12.02,4.58,0.60,,
February,,,,,9.53,3.45,5.67,7.52,10.09,2.98,,
March,,,,4.24,5.06,4.50,1.83,12.16,5.56,4.31,,
April,,,,5.55,3.19,2.08,2.28,2.56,4.09,4.16,,
May,,,,5.02,1.54,2.02,3.00,4.33,1.94,2.17,,
June,,,,3.27,3.49,2.61,3.28,7.64,2.54,2.19,,
July,,,,5.37,5.16,5.74,4.32,5.90,7.34,7.63,,
August,,,,6.90,5.61,4.37,4.46,5.48,4.33,5.85,,
September,,,,8.17,10.82,4.04,7.10,6.04,3.16,6.14,,
October,,,,12.00,12.12,8.29,3.27,14.28,0.97,7.49,,
November,,,,3.14,5.70,4.57,2.31,13.75,10.21,10.13,,
December,,,,7.58,3.52,13.87,1.91,7.44,4.10,9.86,,
Total,,,,,73.39,59.55,47.98,99.12,58.91,63.51,,
Calc annual,0.00,0.00,0.00,61.24,73.39,59.55,47.98,99.12,58.91,63.51,,
Difference,NaN,NaN,NaN,NaN,0.00,-0.00,-0.00,0.00,0.00,-0.00,,
