"BAMFORD (YORKSHIRE BRIDGE WEIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2690,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,6.09,4.29,2.59,3.83,2.79,3.78,6.27,4.74,6.82,3.74,,
February,5.78,0.57,5.06,0.32,6.63,3.47,7.12,2.13,2.59,2.30,,
March,0.34,2.54,2.88,3.69,1.59,2.99,3.23,1.21,3.60,2.81,,
April,5.40,4.99,1.45,2.97,3.18,1.46,2.31,0.49,2.64,3.20,,
May,2.29,4.86,1.62,1.97,0.40,1.99,2.81,2.90,1.91,1.09,,
June,4.22,1.03,2.65,1.12,3.17,3.23,1.49,2.94,2.39,0.71,,
July,4.26,4.29,2.33,2.82,1.41,4.33,3.50,4.63,6.87,3.14,,
August,6.62,1.82,0.90,2.74,1.75,2.01,1.50,1.66,2.43,1.23,,
September,5.00,2.74,1.59,2.92,6.05,5.06,1.25,2.70,2.07,2.86,,
October,1.54,6.51,5.97,4.70,7.74,5.46,3.34,6.55,4.15,4.42,,
November,5.24,3.59,3.15,2.34,7.03,4.73,1.81,5.57,7.52,8.52,,
December,2.10,1.76,0.58,5.82,4.42,4.54,4.56,5.03,2.37,4.31,,
Total,48.88,38.99,30.77,35.24,46.16,43.05,39.19,40.55,45.36,38.33,,
Calc annual,48.88,38.99,30.77,35.24,46.16,43.05,39.19,40.55,45.36,38.33,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
