"CHISLEHURST (SCADBURY PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,405,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.36,1.88,1.28,1.49,1.13,4.16,4.06,2.44,3.78,2.02,,
February,1.39,0.28,1.29,0.15,2.62,1.48,4.24,0.62,1.27,1.46,,
March,0.17,1.40,2.21,1.92,0.57,0.95,3.17,0.54,1.34,3.57,,
April,3.56,1.90,0.52,1.78,2.52,1.57,2.22,0.38,2.46,1.67,,
May,3.29,3.25,2.08,0.68,1.51,0.53,3.10,1.47,2.09,1.39,,
June,1.85,0.86,1.33,1.41,3.59,3.41,2.40,0.41,1.13,0.81,,
July,3.16,2.22,2.20,1.81,0.51,2.65,0.76,0.89,2.85,3.70,,
August,3.52,0.93,0.55,1.24,2.26,0.55,1.49,1.62,2.89,0.09,,
September,1.44,1.62,2.27,0.97,3.01,2.81,1.38,1.91,1.44,1.56,,
October,0.66,5.59,1.53,2.24,2.92,2.35,2.47,2.57,7.00,2.78,,
November,2.87,0.81,0.84,2.62,4.38,3.28,1.71,2.48,4.21,6.89,,
December,0.56,0.53,0.43,4.50,2.44,2.27,4.12,2.20,1.10,1.15,,
Total,23.83,21.27,16.53,20.81,27.46,26.01,31.12,17.53,31.56,27.09,,
Calc annual,23.83,21.27,16.53,20.81,27.46,26.01,31.12,17.53,31.56,27.09,,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
