"IMMINGHAM (COMPRESSION STN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2577/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,1.84,3.38,2.73,1.67,3.10,2.01,,
February,,,,,2.62,2.54,1.82,1.36,1.62,2.20,,
March,,,,,0.63,0.68,2.23,0.30,1.85,1.44,,
April,,,,,2.02,1.80,3.40,0.22,1.75,0.93,,
May,,,,,0.48,1.60,3.36,2.22,1.12,1.73,,
June,,,,,1.71,3.03,1.21,1.74,3.57,0.77,,
July,,,,,0.48,4.18,2.48,3.80,2.66,5.58,,
August,,,,,0.97,1.17,0.72,4.19,2.73,0.91,,
September,,,,,5.09,2.04,1.35,2.69,0.79,0.49,,
October,,,,,3.21,1.80,1.77,2.79,2.91,3.53,,
November,,,,1.85,4.19,2.45,2.34,2.19,3.92,4.31,,
December,,,,2.97,2.28,1.42,4.14,3.64,2.19,1.69,,
Total,,,,,25.52,26.09,27.55,26.81,28.21,25.59,,
Calc annual,0.00,0.00,0.00,4.82,25.52,26.09,27.55,26.81,28.21,25.59,,
Difference,NaN,NaN,NaN,NaN,-0.00,-0.00,0.00,-0.00,-0.00,0.00,,
