"DUNOON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5430/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,5.67,8.44,11.69,5.37,3.82,,
February,,,,,,3.91,8.39,5.80,9.63,3.30,,
March,,,,,,4.69,1.85,8.63,5.50,3.93,,
April,,,,,,1.71,3.63,0.90,4.60,3.50,,
May,,,,,0.94,3.24,1.90,5.84,1.01,0.97,,
June,,,,,5.44,2.62,4.81,8.81,3.58,1.19,,
July,,,,,3.08,7.28,7.28,5.18,7.01,3.51,,
August,,,,,3.04,4.14,4.94,4.39,2.02,2.27,,
September,,,,,8.93,5.94,6.01,8.04,5.27,5.33,,
October,,,,,15.04,8.67,3.77,14.56,2.17,8.67,,
November,,,,,6.63,5.55,1.33,13.66,12.76,10.23,,
December,,,,,4.47,10.04,5.35,6.60,5.03,9.38,,
Total,,,,,,63.46,57.70,94.10,63.95,56.10,,
Calc annual,0.00,0.00,0.00,0.00,47.57,63.46,57.70,94.10,63.95,56.10,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,0.00,,
