"CIRENCESTER (WATERTON HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2202/8,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,,5.04,2.64,,
February,,,,,,,,,1.47,3.35,,
March,,,,,,,,,2.07,3.67,,
April,,,,,,,,,3.64,1.01,,
May,,,,,,,,,0.74,1.77,,
June,,,,,,,,,1.77,0.50,,
July,,,,,,,,,5.02,4.25,,
August,,,,,,,,,2.28,0.05,,
September,,,,,,,,,1.51,0.81,,
October,,,,,,,,,4.19,3.30,,
November,,,,,,,,,6.01,7.23,,
December,,,,,,,,,2.15,1.34,,
Total,,,,,,,,,35.89,29.92,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.89,29.92,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
