"MOURNE MOUNTAINS (LOUGH SHANNAGH)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6197/6,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,,10.50,10.70,,
February,,,,,,,,,4.50,6.90,,
March,,,,,,,,,5.00,8.30,,
April,,,,,,,,,5.40,9.30,,
May,,,,,,,,,1.50,2.50,,
June,,,,,,,,,3.50,2.00,,
July,,,,,,,,,8.00,6.20,,
August,,,,,,,,,3.60,1.60,,
September,,,,,,,,,6.20,3.60,,
October,,,,,,,,,7.30,10.00,,
November,,,,,,,,,8.40,11.30,,
December,,,,,,,,,5.80,7.60,,
Total,,,,,,,,,69.70,80.00,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.70,80.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
