"LEICESTER (GILROES CEMETRY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2504,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.47,1.38,1.69,1.81,0.97,3.86,3.31,3.09,4.43,2.37,,
February,2.69,0.31,2.80,0.68,2.05,2.44,3.10,0.78,1.01,5.15,,
March,0.25,1.71,2.55,1.83,0.96,1.43,3.02,0.28,1.52,2.07,,
April,3.63,2.75,1.47,3.77,3.47,2.35,2.76,0.03,1.69,2.18,,
May,2.79,5.31,1.93,0.75,0.77,0.69,2.88,1.80,1.09,1.34,,
June,2.19,1.39,1.87,0.75,3.21,4.51,0.97,1.28,1.47,1.15,,
July,3.41,3.49,1.59,0.75,0.85,5.09,3.55,2.48,4.21,3.84,,
August,5.14,1.89,0.66,2.00,1.39,0.82,0.69,3.86,4.15,0.30,,
September,2.51,2.39,1.68,1.57,4.04,2.34,1.19,2.38,1.40,0.95,,
October,0.66,3.55,3.07,1.55,3.19,1.51,3.13,2.24,4.13,3.84,,
November,2.24,1.92,1.62,2.06,4.44,1.96,1.58,2.55,3.81,5.98,,
December,1.01,0.68,0.35,4.09,4.36,1.75,1.99,-999.00,1.45,2.53,,
Total,27.99,26.77,21.28,21.61,29.70,28.75,28.17,24.32,30.36,31.70,,
Calc annual,27.99,26.77,21.28,21.61,29.70,28.75,28.17,20.77,30.36,31.70,,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,3.55,0.00,-0.00,,
