"GLASBURY-ON-WYE (HAMPTON SCHOOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4220,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.95,4.71,2.73,3.32,1.09,4.29,4.82,4.67,4.50,2.42,,
February,2.61,0.21,2.45,0.33,2.86,2.27,5.67,0.80,2.85,2.39,,
March,0.35,2.35,2.26,1.98,0.84,3.13,3.55,0.09,1.61,2.19,,
April,2.55,3.95,0.79,2.86,3.94,2.44,2.30,0.16,2.57,2.37,,
May,3.09,4.82,1.44,1.69,1.31,2.03,1.08,2.10,0.53,2.16,,
June,3.96,0.62,3.83,1.01,3.53,2.90,0.89,1.49,2.13,0.70,,
July,3.09,2.40,1.93,1.01,0.64,4.93,3.44,1.71,6.80,3.79,,
August,3.65,1.30,0.58,1.79,1.22,0.30,1.30,3.91,1.74,0.27,,
September,1.42,2.50,2.11,2.42,4.11,2.41,2.13,0.68,1.26,1.23,,
October,0.77,6.38,4.39,2.29,3.25,2.23,4.16,4.47,3.21,3.97,,
November,7.00,1.99,0.60,2.41,6.18,2.98,1.50,4.87,6.34,8.24,,
December,1.20,1.63,1.18,6.16,3.10,3.49,3.27,3.12,1.89,2.58,,
Total,31.64,32.86,24.29,27.27,32.07,33.40,34.11,28.07,35.43,32.31,,
Calc annual,31.64,32.86,24.29,27.27,32.07,33.40,34.11,28.07,35.43,32.31,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
