"GRAINSBY HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2570,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.66,1.27,1.60,1.87,2.04,3.64,3.75,1.94,3.57,,,
February,2.73,0.92,2.40,1.15,3.26,3.22,2.52,0.95,0.96,,,
March,0.58,1.78,2.94,2.60,0.52,1.02,2.59,0.24,2.40,,,
April,3.27,2.67,1.01,2.05,2.67,2.15,3.28,0.31,2.20,,,
May,2.51,4.92,1.81,1.21,0.47,2.10,3.83,2.15,1.29,,,
June,2.48,0.50,1.48,1.62,2.33,4.62,1.12,1.58,4.26,,,
July,4.85,2.72,1.90,1.17,0.53,4.46,2.48,2.75,2.09,,,
August,5.17,1.80,0.84,2.23,1.07,1.44,1.32,4.45,1.77,,,
September,2.30,2.33,2.36,1.72,4.88,2.01,1.05,2.71,1.44,,,
October,1.16,3.78,4.47,1.65,4.18,2.66,2.48,2.84,3.75,,,
November,2.25,1.88,2.00,2.08,4.52,2.80,2.11,2.80,4.61,,,
December,1.71,1.16,0.65,3.41,2.46,1.57,4.13,3.76,2.34,,,
Total,31.67,25.73,23.46,22.76,28.93,31.69,30.66,26.48,30.68,,,
Calc annual,31.67,25.73,23.46,22.76,28.93,31.69,30.66,26.48,30.68,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,NaN,,
