"SIDMOUTH (SOMERTON LODGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1810/3,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,0.63,5.34,4.89,3.56,6.38,2.44,,
February,,,,,3.35,2.86,5.82,0.89,1.62,4.16,,
March,,,,,1.10,4.19,4.85,0.20,1.02,2.72,,
April,,,,,3.96,2.37,3.07,0.04,2.49,3.40,,
May,,,,,1.80,0.61,2.74,2.16,0.87,2.05,,
June,,,,,3.29,1.40,0.67,1.90,3.02,0.69,,
July,,,,,0.55,5.36,2.88,3.87,5.30,1.96,,
August,,,,,2.54,0.12,1.65,3.62,2.36,0.10,,
September,,,,,2.93,2.92,2.58,1.49,1.60,1.90,,
October,,,,,3.95,1.18,3.53,2.77,5.54,4.02,,
November,,,,1.47,5.63,2.97,1.80,5.39,5.58,6.66,,
December,,,,9.93,5.39,3.44,3.40,4.21,1.67,2.32,,
Total,,,,,35.12,32.76,37.88,30.10,37.45,32.42,,
Calc annual,0.00,0.00,0.00,11.40,35.12,32.76,37.88,30.10,37.45,32.42,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,,
