"BOLTBY (RAVENSTHORPE MANOR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3433,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.41,1.73,2.08,2.07,2.87,3.70,2.87,3.04,4.96,2.16,,
February,1.84,0.98,5.59,1.35,3.36,3.11,4.29,2.11,1.61,1.37,,
March,1.65,2.53,2.11,3.15,0.84,2.00,2.77,0.28,2.70,2.15,,
April,4.75,1.38,1.59,3.05,2.94,1.58,2.72,0.29,1.27,1.62,,
May,3.09,5.25,2.29,1.05,1.40,1.37,2.85,3.82,1.95,1.25,,
June,4.39,1.16,1.90,1.74,3.56,3.72,1.47,2.13,2.68,0.60,,
July,4.42,5.04,2.68,3.61,0.72,4.37,1.40,2.90,4.26,5.98,,
August,3.56,1.75,0.45,2.61,3.23,2.75,1.66,2.84,2.31,1.26,,
September,5.37,2.50,1.66,1.99,4.45,2.73,1.40,2.82,2.42,1.61,,
October,1.37,3.66,4.52,3.00,3.45,1.64,2.25,3.86,4.05,3.29,,
November,4.72,1.72,4.16,2.44,5.37,3.38,2.74,3.21,2.41,3.80,,
December,1.32,1.22,1.10,5.83,2.77,1.93,5.43,4.30,2.16,2.48,,
Total,38.89,28.92,30.13,31.89,34.96,32.28,31.85,31.60,32.78,27.57,,
Calc annual,38.89,28.92,30.13,31.89,34.96,32.28,31.85,31.60,32.78,27.57,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
