"AYLSHAM (WEST END LODGE) (THE MOUNT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1434/4,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,2.66,4.65,1.92,,
February,,,,,,,,0.80,0.90,1.17,,
March,,,,,,,,0.39,2.24,2.53,,
April,,,,,,,,0.50,2.11,1.41,,
May,,,,,,,,1.90,0.98,1.07,,
June,,,,,,,,0.89,2.19,0.19,,
July,,,,,,,,2.40,1.49,3.11,,
August,,,,,,,,0.85,1.67,1.01,,
September,,,,,,,,2.03,1.03,1.16,,
October,,,,,,,,3.10,6.63,2.78,,
November,,,,,,,,1.76,4.38,5.99,,
December,,,,,,,,3.78,2.68,2.84,,
Total,,,,,,,,21.06,30.95,25.18,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.06,30.95,25.18,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,,
