"BLISWORTH (GRAND JUNC CANAL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1103,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.17,1.68,1.35,1.77,0.76,3.80,3.99,2.62,4.80,2.38,,
February,2.30,0.14,2.36,0.49,2.54,1.99,3.27,0.77,0.90,1.99,,
March,0.10,1.66,2.98,1.86,0.27,1.60,3.04,0.26,1.73,2.41,,
April,3.65,2.81,0.71,1.68,3.95,1.67,3.63,0.10,2.43,1.91,,
May,2.68,5.48,1.43,0.72,1.82,0.82,3.88,1.74,1.27,1.21,,
June,1.63,0.81,2.14,2.10,6.07,3.42,1.61,1.16,2.25,0.52,,
July,3.11,2.00,1.77,1.82,0.44,5.18,1.74,1.94,4.41,3.31,,
August,2.70,2.49,0.80,1.87,1.92,0.38,1.70,4.25,4.78,0.07,,
September,2.26,2.42,1.72,2.19,4.30,2.80,1.33,1.61,0.83,0.61,,
October,0.46,3.39,2.02,1.17,3.73,1.85,2.76,3.33,7.19,3.01,,
November,2.61,1.65,1.35,2.01,3.91,2.49,1.43,2.91,3.52,6.22,,
December,0.85,0.52,0.32,4.97,3.13,1.87,2.04,2.86,1.46,0.98,,
Total,23.52,25.05,18.95,22.65,32.84,27.87,30.42,23.55,35.57,24.62,,
Calc annual,23.52,25.05,18.95,22.65,32.84,27.87,30.42,23.55,35.57,24.62,,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
