"GREENOCK W.W. ( CREUCH HILL )",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5295/1,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,8.90,13.70,9.10,11.50,4.50,6.80,11.20,10.50,5.60,4.70,,
February,6.40,0.10,7.20,2.50,9.30,4.80,6.30,4.50,9.60,3.40,,
March,2.70,2.90,5.10,3.10,4.20,5.70,3.20,9.10,5.20,7.90,,
April,3.30,6.70,5.20,6.20,5.20,2.40,4.80,1.40,4.70,4.60,,
May,6.70,4.00,5.50,5.10,0.80,3.50,2.50,4.80,2.50,1.60,,
June,10.90,3.60,3.20,4.80,6.20,2.70,5.00,9.00,3.00,2.20,,
July,6.30,6.60,5.80,4.80,3.20,9.20,4.60,7.30,8.40,4.70,,
August,3.80,5.10,6.30,7.90,3.80,4.70,4.90,4.70,3.00,5.10,,
September,3.60,7.60,1.50,9.60,9.90,6.30,5.80,7.90,4.70,7.30,,
October,7.40,10.70,4.70,12.10,14.60,8.30,4.50,14.40,6.10,10.40,,
November,12.30,6.00,4.80,4.00,7.20,5.80,2.10,14.10,13.80,11.00,,
December,8.40,13.90,2.40,14.10,5.50,10.50,5.10,8.00,5.00,10.00,,
Total,80.70,80.90,60.80,85.70,74.40,70.70,60.00,95.70,71.60,72.90,,
Calc annual,80.70,80.90,60.80,85.70,74.40,70.70,60.00,95.70,71.60,72.90,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
