"MONIKIE RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5595,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.44,2.22,1.96,1.75,1.01,5.64,4.58,4.65,4.40,2.82,,
February,1.68,0.16,2.64,0.09,1.95,4.17,4.21,0.87,2.55,1.91,,
March,1.60,3.16,2.24,3.55,1.38,3.25,3.59,0.50,2.70,3.41,,
April,2.87,2.57,1.61,5.82,3.93,0.76,2.58,0.23,1.11,2.68,,
May,3.24,4.01,1.27,2.34,0.89,1.77,2.43,4.47,1.71,1.22,,
June,5.62,1.28,1.28,1.06,4.31,1.00,2.48,3.70,1.51,0.46,,
July,5.21,4.28,3.87,3.27,1.41,3.22,4.37,4.74,4.86,4.95,,
August,3.14,0.66,0.97,3.83,1.73,1.58,3.31,1.21,1.85,1.12,,
September,0.93,2.10,1.34,3.28,4.64,3.58,1.41,3.58,2.11,1.98,,
October,1.17,7.22,4.09,3.78,4.87,1.62,3.12,3.59,4.96,5.50,,
November,5.25,1.56,2.82,1.05,4.94,1.84,0.74,4.24,5.45,5.88,,
December,1.13,3.57,1.48,5.20,2.62,2.29,4.96,4.27,1.49,1.74,,
Total,35.28,32.79,25.57,35.02,33.68,30.72,37.78,36.05,34.70,33.67,,
Calc annual,35.28,32.79,25.57,35.02,33.68,30.72,37.78,36.05,34.70,33.67,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
