"OTTERY ST.MARY (WEST HILL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1817,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.05,3.96,2.59,2.87,0.70,6.09,7.73,3.75,6.92,,,
February,2.62,0.04,5.48,0.24,4.35,4.17,6.95,1.16,1.86,,,
March,2.00,2.86,3.82,3.64,1.32,4.58,5.61,0.22,1.41,,,
April,3.60,3.06,2.03,3.63,4.23,2.59,3.92,0.14,2.33,,,
May,3.23,4.13,2.46,1.49,2.11,0.69,2.89,2.90,0.71,,,
June,3.60,3.43,3.14,2.20,4.16,2.27,0.71,2.33,2.57,,,
July,4.48,3.55,2.20,1.07,0.41,6.32,4.16,4.08,6.26,,,
August,4.95,1.94,1.02,4.86,2.33,0.14,1.44,4.01,2.79,,,
September,1.31,4.48,2.20,3.17,3.57,3.73,3.38,1.60,1.39,,,
October,0.56,6.70,2.53,2.63,3.99,1.22,4.21,3.43,5.60,,,
November,7.41,2.59,1.14,1.47,6.49,3.09,2.76,5.82,6.94,,,
December,1.79,3.80,2.83,13.44,5.71,3.66,4.30,4.96,1.70,,,
Total,38.60,40.54,31.44,40.71,39.37,38.55,48.06,34.40,40.48,,,
Calc annual,38.60,40.54,31.44,40.71,39.37,38.55,48.06,34.40,40.48,0.00,,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,NaN,,
