"KILMARNOCK (CRAIG HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5229/4,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,4.43,5.66,3.13,4.23,2.79,,4.25,5.78,3.80,2.89,,
February,3.74,0.05,2.73,0.52,4.28,,4.37,1.49,4.73,1.49,,
March,1.10,2.71,2.12,2.11,2.48,,0.89,3.25,3.55,4.87,,
April,2.06,3.22,2.13,2.73,2.73,1.02,1.77,0.45,2.43,2.13,,
May,2.72,2.64,1.98,3.11,0.67,1.91,1.30,3.59,0.45,1.05,,
June,5.02,1.40,2.28,2.05,3.62,2.19,3.83,4.63,2.61,1.28,,
July,4.25,3.68,3.76,2.75,1.69,5.25,4.66,4.92,5.26,3.93,,
August,1.85,1.92,3.57,3.54,2.29,4.42,3.76,2.48,2.91,3.03,,
September,1.27,4.84,0.81,5.15,4.91,4.24,2.68,4.69,2.86,5.58,,
October,3.42,6.25,2.67,6.30,8.38,4.68,3.17,10.05,1.95,4.55,,
November,7.27,3.93,2.20,1.13,4.44,4.11,0.61,6.12,7.61,5.09,,
December,3.93,6.52,1.76,5.10,3.44,6.44,2.70,2.40,3.33,6.16,,
Total,41.06,42.82,29.14,38.72,41.72,,33.99,49.85,41.49,42.05,,
Calc annual,41.06,42.82,29.14,38.72,41.72,34.26,33.99,49.85,41.49,42.05,,
Difference,0.00,-0.00,0.00,0.00,0.00,NaN,-0.00,0.00,0.00,0.00,,
