"KNOCKADERRY RESERVOIR (NO.2)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6036,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.82,4.24,3.31,4.20,0.78,7.97,7.22,4.80,5.56,5.19,,
February,3.12,0.35,3.26,0.27,3.50,4.89,5.50,2.39,4.77,6.59,,
March,7.71,2.76,3.35,3.82,1.76,3.96,5.16,0.97,1.91,2.81,,
April,2.30,1.93,2.35,3.95,4.34,2.31,4.52,0.05,1.23,3.26,,
May,5.93,4.98,3.48,3.14,0.85,1.58,1.93,4.61,1.63,2.38,,
June,2.52,2.27,2.11,1.78,6.28,3.00,1.33,3.73,2.62,0.99,,
July,4.47,3.86,2.60,0.55,0.71,7.75,4.08,6.13,7.30,1.99,,
August,3.33,2.64,1.31,4.43,0.83,1.04,1.74,3.88,2.22,0.04,,
September,3.58,2.31,2.26,7.79,7.88,3.81,4.17,3.19,3.90,1.20,,
October,1.44,4.69,3.68,3.49,3.35,1.72,5.24,5.07,3.96,8.24,,
November,9.76,2.12,1.75,1.34,5.04,3.25,3.31,7.54,7.04,8.04,,
December,2.73,8.91,2.30,10.68,3.50,4.39,2.64,5.06,3.81,4.18,,
Total,49.71,41.06,31.76,45.44,38.72,45.67,46.84,47.42,45.95,44.91,,
Calc annual,49.71,41.06,31.76,45.44,38.82,45.67,46.84,47.42,45.95,44.91,,
Difference,0.00,0.00,0.00,-0.00,-0.10,0.00,0.00,0.00,0.00,0.00,,
