"HORNINGSHAM (THE NURSERY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1476/4,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,,5.81,,,
February,,,,,,,,,2.44,,,
March,,,,,,,,,1.79,,,
April,,,,,,,,,3.59,,,
May,,,,,,,,,1.23,,,
June,,,,,,,,,2.66,,,
July,,,,,,,,,5.43,,,
August,,,,,,,,,3.57,,,
September,,,,,,,,,0.84,,,
October,,,,,,,,,3.75,,,
November,,,,,,,,,8.39,,,
December,,,,,,,,,3.06,,,
Total,,,,,,,,,42.56,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.56,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,,
