"TYNAN ABBEY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6192/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,2.32,2.41,3.43,1.48,3.88,5.24,3.71,3.22,3.18,,
February,,0.03,2.67,0.25,3.06,1.81,3.78,1.52,2.75,2.99,,
March,,1.67,2.10,2.04,1.27,1.41,2.58,1.26,3.31,4.13,,
April,,3.00,0.99,2.46,2.70,0.89,2.10,0.14,2.19,3.42,,
May,,2.43,2.57,3.05,0.97,1.41,2.00,3.49,1.01,0.84,,
June,,0.92,2.06,1.35,4.91,3.10,1.87,3.41,2.62,1.31,,
July,,4.26,2.43,2.14,1.13,5.81,3.37,4.89,4.99,3.24,,
August,,2.40,2.33,5.13,2.10,1.77,2.78,2.55,1.51,0.77,,
September,,3.09,0.51,4.62,4.06,4.78,2.35,2.73,2.25,3.06,,
October,,3.44,2.09,4.64,3.66,2.82,2.23,6.77,3.56,4.11,,
November,,2.24,1.20,0.63,4.23,3.40,1.46,5.16,5.25,3.50,,
December,,5.27,1.92,4.42,2.39,3.19,2.41,3.68,2.78,4.13,,
Total,,31.07,23.28,34.16,31.96,34.27,32.17,39.31,35.44,34.68,,
Calc annual,0.00,31.07,23.28,34.16,31.96,34.27,32.17,39.31,35.44,34.68,,
Difference,NaN,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,,
