"PETERBOROUGH (ABBEYFIELDS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1139,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.68,0.79,1.41,1.01,1.33,2.82,2.86,2.28,3.75,1.70,,
February,2.40,0.28,1.58,0.55,1.32,2.13,2.65,0.88,0.32,2.63,,
March,0.33,1.17,2.34,1.35,0.43,1.07,3.02,0.20,1.42,1.90,,
April,2.29,2.02,0.92,2.03,2.49,1.88,2.48,0.07,2.07,1.25,,
May,2.23,3.64,1.02,0.53,0.71,0.51,3.61,1.86,0.72,1.56,,
June,1.48,0.65,4.42,0.96,2.82,4.96,1.70,1.04,1.94,0.64,,
July,2.83,3.86,1.29,1.55,0.36,4.68,2.40,1.65,2.18,2.27,,
August,3.29,2.71,0.79,1.86,1.33,0.50,0.82,2.58,2.16,0.22,,
September,2.89,3.26,2.34,1.33,3.14,2.33,0.98,1.56,1.13,0.33,,
October,0.52,3.32,1.71,0.91,2.78,1.17,2.31,1.86,3.79,1.94,,
November,1.76,1.03,1.71,1.83,3.29,1.74,1.44,1.69,2.94,5.45,,
December,0.64,0.46,0.39,3.16,2.46,1.59,2.38,3.35,1.55,1.39,,
Total,22.34,23.19,19.92,17.07,22.46,25.38,26.65,19.02,23.97,21.28,,
Calc annual,22.34,23.19,19.92,17.07,22.46,25.38,26.65,19.02,23.97,21.28,,
Difference,-0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,,
