"STROUD (STANLEY PARK GARDENS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2156,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.67,3.83,3.57,2.89,0.48,4.40,5.28,4.20,6.40,1.86,,
February,2.59,0.29,4.59,0.40,3.17,2.88,5.48,1.09,1.54,3.95,,
March,0.36,2.45,2.94,2.50,0.67,2.67,4.52,0.31,2.05,2.99,,
April,3.29,3.58,1.36,2.35,6.58,2.22,4.13,0.09,3.24,3.45,,
May,3.78,5.11,2.07,1.32,1.20,1.34,2.01,2.45,0.92,2.38,,
June,3.92,1.96,1.67,0.93,3.71,2.28,1.11,1.46,1.22,0.74,,
July,4.47,2.75,1.62,3.11,0.38,6.22,2.83,2.69,5.72,5.25,,
August,6.71,1.95,0.59,2.45,2.03,0.69,0.45,3.33,4.41,0.14,,
September,2.10,3.91,2.72,2.29,5.72,3.27,3.29,2.72,0.80,0.80,,
October,0.72,5.62,3.18,2.58,4.60,1.63,3.13,3.68,3.45,4.36,,
November,5.34,2.17,1.24,1.43,6.01,3.40,1.63,3.75,5.49,7.67,,
December,1.44,2.02,0.65,7.32,4.34,3.78,2.62,4.09,2.41,1.45,,
Total,36.39,35.64,26.20,29.57,38.89,34.78,36.48,29.86,37.65,35.04,,
Calc annual,36.39,35.64,26.20,29.57,38.89,34.78,36.48,29.86,37.65,35.04,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
