"CROSSDONEY (KEVIT CASTLE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6181,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.89,4.07,3.17,4.65,1.33,4.83,4.48,5.00,5.91,3.39,,
February,3.12,0.11,2.58,0.22,3.74,2.23,4.88,1.93,2.78,3.78,,
March,2.77,2.20,2.42,2.23,1.52,2.78,1.63,1.46,2.51,5.56,,
April,4.09,2.76,1.61,2.68,3.03,1.18,2.37,0.17,1.59,3.61,,
May,3.95,2.44,1.83,3.02,1.06,1.92,1.56,3.83,1.05,3.83,,
June,6.68,1.47,2.59,1.90,3.83,3.46,1.87,4.45,2.77,1.14,,
July,4.35,4.24,2.77,2.20,1.06,5.78,4.14,5.52,4.64,3.91,,
August,2.92,2.81,1.88,5.01,3.49,2.03,3.14,2.65,1.66,0.61,,
September,3.01,3.42,0.45,6.48,6.19,3.86,4.30,2.72,2.28,2.67,,
October,2.30,4.09,1.99,5.09,4.30,2.56,1.96,7.77,3.00,5.41,,
November,6.51,2.29,1.64,1.32,4.74,3.99,1.79,5.64,7.18,3.94,,
December,2.98,5.33,2.34,6.37,2.98,3.80,2.60,3.95,3.61,4.87,,
Total,45.57,35.23,25.27,41.17,37.27,38.42,34.72,45.09,38.98,42.72,,
Calc annual,45.57,35.23,25.27,41.17,37.27,38.42,34.72,45.09,38.98,42.72,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,,
