"LONG COMPTON (WESTON PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2441,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.49,2.25,1.98,2.19,0.60,3.09,3.95,2.68,4.80,2.68,,
February,2.39,0.19,3.95,0.50,2.68,2.25,3.70,1.06,1.51,2.79,,
March,0.09,1.69,2.22,2.18,0.37,2.20,3.14,0.16,1.81,1.78,,
April,3.57,2.59,1.33,2.09,4.42,1.71,3.07,0.08,2.70,2.77,,
May,3.58,7.54,1.43,0.74,1.88,0.82,3.05,2.06,0.99,1.91,,
June,2.26,1.05,2.85,1.12,3.30,3.04,1.31,0.62,2.01,0.60,,
July,3.10,2.75,1.00,1.80,0.84,4.98,1.57,2.00,3.87,2.99,,
August,4.40,2.72,0.67,1.64,1.31,0.54,1.09,3.36,2.67,0.11,,
September,1.86,3.76,1.68,1.95,4.10,4.44,1.49,3.88,1.09,0.76,,
October,0.69,3.89,1.96,1.27,3.94,1.18,3.19,2.72,4.13,3.65,,
November,4.03,1.90,1.07,1.66,5.01,2.52,1.78,2.74,4.00,6.57,,
December,0.68,1.26,0.30,5.51,3.43,3.00,2.08,3.04,1.43,1.38,,
Total,28.14,31.59,20.44,22.65,31.88,29.77,29.42,24.40,31.01,27.99,,
Calc annual,28.14,31.59,20.44,22.65,31.88,29.77,29.42,24.40,31.01,27.99,,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
