"GRIMSBURY (PUMPING STATION)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1070,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.10,1.62,1.55,1.92,0.58,3.37,3.59,2.77,4.35,2.15,,
February,1.73,0.19,2.65,0.40,2.28,1.79,3.21,0.81,1.12,2.28,,
March,0.12,1.60,2.27,1.69,0.49,1.90,2.88,0.15,1.94,1.84,,
April,3.55,2.00,1.46,1.86,4.14,1.55,3.06,0.11,2.25,2.65,,
May,3.01,4.96,1.26,0.54,1.39,0.64,2.30,1.83,1.07,1.72,,
June,2.03,1.80,1.77,1.03,5.37,2.58,1.28,0.74,1.84,0.46,,
July,2.98,1.94,1.28,1.47,0.80,4.77,0.87,1.45,4.04,1.96,,
August,3.72,2.79,0.65,1.47,1.30,0.49,1.02,2.29,2.72,,,
September,2.28,2.85,1.60,2.04,4.65,2.89,2.80,2.14,0.65,0.81,,
October,0.53,3.61,1.76,1.23,3.50,1.42,2.90,2.71,4.69,3.19,,
November,3.18,1.79,1.28,1.36,4.67,2.32,1.32,2.66,3.36,6.64,,
December,0.68,0.74,0.38,4.25,3.42,2.91,1.86,2.80,1.42,1.27,,
Total,24.91,25.89,17.91,19.25,32.59,26.63,27.09,20.46,29.45,24.97,,
Calc annual,24.91,25.89,17.91,19.26,32.59,26.63,27.09,20.46,29.45,24.97,,
Difference,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,-0.00,,
