"MAER HALL GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2326,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.03,3.28,2.21,2.71,1.56,4.64,3.98,3.73,7.18,1.89,,
February,3.69,0.24,4.02,0.45,3.61,2.25,5.11,0.65,2.07,2.59,,
March,0.07,2.08,2.81,2.50,0.74,2.18,2.89,0.72,2.06,2.47,,
April,4.54,3.82,1.00,1.96,3.43,2.15,3.23,0.17,1.97,3.05,,
May,4.84,6.02,1.46,1.30,0.95,0.77,2.78,3.00,1.33,1.53,,
June,4.44,0.70,2.26,1.30,3.60,4.58,0.76,2.06,1.99,1.48,,
July,3.61,3.24,2.10,1.64,0.71,6.33,3.84,3.37,9.18,3.67,,
August,6.13,1.54,1.25,3.07,2.23,1.86,1.10,3.46,1.45,0.54,,
September,3.45,2.02,1.23,2.61,4.92,4.64,1.78,1.64,0.99,2.43,,
October,0.68,6.38,5.97,3.19,5.40,2.36,2.38,3.69,3.17,4.27,,
November,6.39,3.35,1.39,2.95,6.06,3.57,1.40,4.45,4.73,7.33,,
December,2.54,1.29,0.36,5.32,3.68,2.69,4.13,3.91,1.95,3.00,,
Total,43.41,33.96,26.06,29.00,36.89,38.02,33.38,30.85,38.07,34.25,,
Calc annual,43.41,33.96,26.06,29.00,36.89,38.02,33.38,30.85,38.07,34.25,,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
