"BALLINA (THE RECTORY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6167/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,6.47,6.38,1.96,3.63,7.63,5.21,4.18,2.05,,
February,,,3.34,0.97,4.21,3.73,4.56,1.32,4.35,3.54,,
March,,,4.43,4.15,1.81,2.99,1.65,2.83,2.87,5.59,,
April,,,2.16,4.77,2.91,1.99,2.23,0.26,1.48,3.56,,
May,,,4.06,2.97,2.06,1.51,1.82,3.59,1.15,1.66,,
June,,,4.68,2.46,7.10,3.42,2.26,4.10,3.28,1.56,,
July,,,10.20,4.69,0.91,5.02,5.43,4.51,4.50,4.64,,
August,,,3.34,3.79,3.62,2.71,3.08,4.91,2.37,1.00,,
September,,,2.40,8.87,6.22,3.25,7.18,2.52,2.07,2.56,,
October,,,4.67,8.65,6.33,2.66,1.74,6.92,4.33,5.92,,
November,,,2.80,1.67,4.24,3.04,2.16,8.07,6.40,3.71,,
December,,,2.28,5.54,2.79,5.40,4.61,4.36,3.07,4.97,,
Total,,,50.83,54.91,44.16,39.35,44.35,48.60,40.05,40.76,,
Calc annual,0.00,0.00,50.83,54.91,44.16,39.35,44.35,48.60,40.05,40.76,,
Difference,NaN,NaN,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
