"LOCH TUMMEL (POWER HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5561/3,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,,,1.76,,
February,,,,,,,,,,1.84,,
March,,,,,,,,,,2.79,,
April,,,,,,,,,,3.06,,
May,,,,,,,,,,0.78,,
June,,,,,,,,,,0.47,,
July,,,,,,,,,,5.45,,
August,,,,,,,,,,1.01,,
September,,,,,,,,,,1.56,,
October,,,,,,,,,,5.47,,
November,,,,,,,,,,6.28,,
December,,,,,,,,,,3.80,,
Total,,,,,,,,,,34.27,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.27,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
