"SHOREHAM (PARKSIDE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,475/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,4.13,5.65,4.67,,,,
February,,,,,,2.41,5.43,0.69,,,,
March,,,,,,1.40,3.47,0.46,,,,
April,,,,,,2.33,2.80,0.17,,,,
May,,,,,,0.84,2.35,2.28,,,,
June,,,,,,3.54,0.61,0.62,,,,
July,,,,,,3.97,1.86,1.23,,,,
August,,,,,,0.96,1.17,1.51,,,,
September,,,,,,2.26,2.21,2.95,,,,
October,,,,,,1.28,2.05,3.49,,,,
November,,,,,,5.54,2.13,3.37,,,,
December,,,,,,2.36,4.27,3.21,,,,
Total,,,,,,31.02,34.00,24.65,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,31.02,34.00,24.65,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,NaN,NaN,,
