"FINDON (NORTH END)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,487/3,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,,,,3.20,,
February,,,,,,,,,,3.16,,
March,,,,,,,,,,4.71,,
April,,,,,,,,,,1.15,,
May,,,,,,,,,,1.15,,
June,,,,,,,,,,0.40,,
July,,,,,,,,,,3.10,,
August,,,,,,,,,,0.17,,
September,,,,,,,,,,2.62,,
October,,,,,,,,,,5.30,,
November,,,,,,,,,,10.10,,
December,,,,,,,,,,3.30,,
Total,,,,,,,,,,38.36,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.36,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
