"HOLMBURY ST MARY (FELDEMORE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,187/8,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,1.19,5.93,6.70,3.97,6.67,2.87,,
February,,,,,4.18,2.21,5.28,0.78,1.73,3.16,,
March,,,,,0.19,2.16,4.54,0.50,1.52,4.06,,
April,,,,,3.62,2.47,3.40,0.10,3.32,1.76,,
May,,,,,1.72,0.43,2.90,1.59,1.96,1.26,,
June,,,,,4.71,4.30,2.14,0.84,2.46,0.48,,
July,,,,,1.19,4.09,1.41,2.32,4.00,3.41,,
August,,,,,4.22,0.57,1.68,1.30,3.07,0.07,,
September,,,,,5.45,2.40,2.63,2.21,1.47,1.63,,
October,,,,,4.00,2.51,3.09,3.84,6.77,3.12,,
November,,,,,7.55,5.02,2.89,4.77,5.84,8.37,,
December,,,,,4.57,3.91,4.43,5.40,2.25,1.73,,
Total,,,,,42.59,36.00,41.09,27.62,41.06,31.92,,
Calc annual,0.00,0.00,0.00,0.00,42.59,36.00,41.09,27.62,41.06,31.92,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,,
